method,N_req,frac,N,n_cand,kept,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
A_point,1,1.0,1.0,9340.461538461539,9340.461538461539,9340.461538461539,14955.076923076924,0.43391624355961783,0.3646416646202884,0.3992789540899531,0.3187270944630735,0.43560137717410513,0.3657804862055722,0.4744665984447868,0.5883042966867865,0.5226495057026553,0.7147992470697547,0.7968493802022965,0.7512406435608023,0.11299674142197294
A_point,2,0.02,2.0,16425.69230769231,328.0,328.0,24069.0,0.16872072585220665,1.5545284500174428,0.8616245879348247,0.7243438570056621,0.04896822829667313,0.0914678157869655,0.8255205568254484,0.08454518614226923,0.15287751481281947,0.8976668817236447,0.19839915872854613,0.32335530919669886,0.01483320389474086
A_point,2,0.05,2.0,16425.69230769231,820.8717948717949,820.8717948717949,24069.0,0.17018635160440956,1.2924123642086032,0.7312993579065062,0.7018820186842322,0.11176155113032192,0.19172638436935907,0.8191249001694135,0.1762647700724872,0.2883603444802794,0.9045820257173582,0.324075131010958,0.4751866012457017,0.03524189690164409
A_point,2,0.1,2.0,16425.69230769231,1642.1538461538462,1642.1538461538462,24069.0,0.18140469075526686,0.9907285214871413,0.5860666061212041,0.6623745729142894,0.19781661618993734,0.3024728430649905,0.7953195077928704,0.29535368282299623,0.4283634164399577,0.8996471432843876,0.4769891299705232,0.6210956586522591,0.06473547189585223
A_point,2,0.25,2.0,16425.69230769231,4106.153846153846,4106.153846153846,24069.0,0.22790035009159523,0.503527377755235,0.36571386392341515,0.5477576305044923,0.34290482760297797,0.4189037887923676,0.7069969206476795,0.5023903879552908,0.5838531291345189,0.8708285606678415,0.7286079875090578,0.7906689582085554,0.11320428823329451
A_point,2,0.5,2.0,16425.69230769231,8212.641025641025,8212.641025641025,24069.0,0.3069129522183731,0.3376033576291176,0.3222581549237454,0.4330238860654555,0.42910788836821806,0.4278699483662569,0.6030476350554757,0.6033488819758954,0.5995690840751541,0.8166752265602973,0.8191703228262466,0.8148310548922456,0.133151382065678
A_point,2,1.0,2.0,16425.69230769231,16425.69230769231,16425.69230769231,24069.0,0.474836352296078,0.26828792914189636,0.3715621407189872,0.3094754067105722,0.48695614442685026,0.37519296854658396,0.4716181648012241,0.6712186477777442,0.5502344637153006,0.7154255279764341,0.8714113259233451,0.7817937303315562,0.12099998753462402
A_point,4,0.02,4.0,29268.358974358973,584.7948717948718,584.7948717948718,34478.53846153846,0.20105988601690714,1.6576736515951376,0.9293667688060224,0.7797495749699842,0.06931020862034003,0.12702127588453024,0.8286408686088277,0.10527470903919318,0.18636520581225774,0.8692858438827045,0.21521963455080703,0.34324486842534835,0.024727988431223622
A_point,4,0.05,4.0,29268.358974358973,1462.871794871795,1462.871794871795,34478.53846153846,0.1914281900580981,1.3341735333986555,0.7628008617283769,0.7587160485970053,0.15464758110738688,0.25594093951728364,0.8288125038395594,0.21557934233593953,0.34075623872705957,0.8838421513803556,0.3559428146692894,0.5042164737041726,0.05737903138248041
A_point,4,0.1,4.0,29268.358974358973,2926.3333333333335,2926.3333333333335,34478.53846153846,0.2015889823218112,0.9894906882054457,0.5955398352636285,0.6849742621740086,0.2540774029502175,0.3687670087041238,0.7937265263552263,0.350713872674191,0.4837673557856301,0.885155139139374,0.517591371551918,0.6492121053299531,0.09513595021367278
A_point,4,0.25,4.0,29268.358974358973,7316.74358974359,7316.74358974359,34478.53846153846,0.24681133773809824,0.5133620480943785,0.38008669291623837,0.5263863038587021,0.4058536105335347,0.45618310977714127,0.6853008555652775,0.5562508381453501,0.6109216746885767,0.8599629527339036,0.7389451857373756,0.7916053179072998,0.1392729990312708
A_point,4,0.5,4.0,29268.358974358973,14633.97435897436,14633.97435897436,34478.53846153846,0.32103153803276296,0.30604259769382514,0.31353706786329405,0.4009245643971756,0.4973361051066128,0.44170953435644905,0.5732909416957234,0.659427437001473,0.6103308831572459,0.8031648595672698,0.8385331430745993,0.817570918564113,0.14639537521509413
A_point,4,1.0,4.0,29268.358974358973,29268.358974358973,29268.358974358973,34478.53846153846,0.49862093534539287,0.23560129130390728,0.36711111332465013,0.27988653414877823,0.5700131566366741,0.37330514415715205,0.4394246421837503,0.7420351734423273,0.5488063892954546,0.6930313700469183,0.8918209094968618,0.7765713226361032,0.1232516611779204
A_point,8,0.02,8.0,46557.846153846156,930.6923076923077,930.6923076923077,44439.41025641026,0.20628588279191995,1.805947152727252,1.0061165177595859,0.7968118202014113,0.08423776403059687,0.15202918392295547,0.8345220630904117,0.11460116748613473,0.20108073957262024,0.8651276012378876,0.20614619184053887,0.33145731024103126,0.03528180518948011
A_point,8,0.05,8.0,46557.846153846156,2327.3076923076924,2327.3076923076924,44439.41025641026,0.20194603595399463,1.4008827008449494,0.8014143683994719,0.7359092884857872,0.1764082253363342,0.28356503663574234,0.8175983277231061,0.23426158417422216,0.3625837509390273,0.8799522439302496,0.357781128287368,0.5052610702578543,0.07620739316057352
A_point,8,0.1,8.0,46557.846153846156,4655.307692307692,4655.307692307692,44439.41025641026,0.21694126693533028,1.0221620658630006,0.6195516663991655,0.6382796401096738,0.27527997844935687,0.3827006091483929,0.7683523582813975,0.36719345209642407,0.49396601681788244,0.8798225757785704,0.5156846582860706,0.6454709897320964,0.11510384536816169
A_point,8,0.25,8.0,46557.846153846156,11639.076923076924,11639.076923076924,44439.41025641026,0.2634308710117904,0.5184466124502369,0.3909387417310137,0.4710920401089383,0.417270401339775,0.4401642546139544,0.6481899864705934,0.5507914210817569,0.5918320493760179,0.8521107879269891,0.7160353756549808,0.7746098433519594,0.14653932877856837
A_point,8,0.5,8.0,46557.846153846156,23278.69230769231,23278.69230769231,44439.41025641026,0.3438911891655994,0.3077004934798699,0.3257958413227347,0.350742583601189,0.5200403457325833,0.41673703658571,0.5310162130804575,0.6731791020949407,0.5902234597950416,0.7868482276203748,0.8368261653362808,0.8080143412843822,0.14302921306928731
A_point,8,1.0,8.0,46557.846153846156,46557.846153846156,46557.846153846156,44439.41025641026,0.5292520163551209,0.24155503250443125,0.3854035244297761,0.24499863218316023,0.6171546857434377,0.3488005429045878,0.4033050638818301,0.7665414501552502,0.5251899115080528,0.6719205243144993,0.8895919197136277,0.7624689284336176,0.11616807318672681
A_point,16,0.02,15.692307692307692,68554.92307692308,1370.5897435897436,1370.5897435897436,54121.41025641026,0.2046629249072607,1.8683799921366102,1.0365214585219356,0.7903820745015478,0.09944514134572187,0.17623602114038825,0.8331177727951149,0.12923229652811127,0.2232527866544834,0.8682038001366615,0.21682844810133572,0.34532641971342215,0.046834141183763174
A_point,16,0.05,15.692307692307692,68554.92307692308,3427.2820512820513,3427.2820512820513,54121.41025641026,0.20948928606483636,1.4248908747719247,0.8171900804183805,0.7038703257373518,0.19444384641035584,0.3035512809033562,0.803208021384906,0.24940024127013558,0.3790206868021702,0.8796332968239642,0.3634409169327242,0.5111802786275051,0.09382563244480674
A_point,16,0.1,15.692307692307692,68554.92307692308,6855.076923076923,6855.076923076923,54121.41025641026,0.2259613173789424,1.0417171676718375,0.63383924252539,0.5914569199933576,0.2869652842403309,0.3847851689496689,0.7432974625963745,0.37193996787160066,0.49307369732704176,0.8798431921277261,0.5042124149015278,0.6367852249068565,0.12925086443131856
A_point,16,0.25,15.692307692307692,68554.92307692308,17138.384615384617,17138.384615384617,54121.41025641026,0.27794636342689183,0.5272193298090321,0.402582846617962,0.4258418906360625,0.425399506355407,0.4234069767026619,0.6134385277107028,0.5450484243848318,0.5738755196817674,0.843229968852242,0.7060239552788097,0.7651178154461706,0.15028857550480146
A_point,16,0.5,15.692307692307692,68554.92307692308,34277.256410256414,34277.256410256414,54121.41025641026,0.3767015290646108,0.3146936429826309,0.34569758602362083,0.30757041458596307,0.5362455762767226,0.38881158145149125,0.4867485325720992,0.6785250688006141,0.5634768530339489,0.7624182468572702,0.834772529102651,0.7942221002117866,0.1361979892344076
A_point,16,1.0,15.692307692307692,68554.92307692308,68554.92307692308,68554.92307692308,54121.41025641026,0.5736680240719798,0.23620137645663355,0.40493470026430667,0.21268436236207108,0.6529256722840151,0.3192148510195201,0.3632978411903608,0.7817294881876734,0.49315957582966863,0.6400492001132994,0.8896244531084095,0.7417675463236798,0.10650928150223106
B_argmax,-1,0.02,23.666666666666668,85580.94871794872,1711.1538461538462,1711.1538461538462,59403.743589743586,0.19512361462344904,1.8653334838351368,1.0302285492292929,0.7841702446846056,0.10627727475935449,0.1864359100245348,0.842597581547235,0.14038726957885228,0.2397198704640721,0.8832600232059223,0.22919412814308465,0.3617243118405503,0.05297440676581939
B_argmax,-1,0.05,23.666666666666668,85580.94871794872,4278.615384615385,4278.615384615385,59403.743589743586,0.20076902554780493,1.3801964402367293,0.7904827328922671,0.672386374363559,0.19716153039863002,0.30341701092009027,0.794953144844673,0.26330566228812385,0.39332392637552993,0.8920036267119839,0.3836332654092931,0.5322812745189991,0.09750683206579139
B_argmax,-1,0.1,23.666666666666668,85580.94871794872,8557.71794871795,8557.71794871795,59403.743589743586,0.22995122593096626,0.9755532002121455,0.6027522130715559,0.5442597110939615,0.28994557501734447,0.3759453043838493,0.7177178670604386,0.38479949040474887,0.49839739002904654,0.8815735277578127,0.520496012883212,0.6510653124378182,0.1276127967891703
B_argmax,-1,0.25,23.666666666666668,85580.94871794872,21394.923076923078,21394.923076923078,59403.743589743586,0.3077733089375859,0.5171591981259207,0.4124662535317533,0.3852551510691056,0.42611446422120836,0.4019558499147544,0.57713624863281,0.5425758129906812,0.5562126486040034,0.8253911635202786,0.7162337724737363,0.7636125390130019,0.14344497782484741
B_argmax,-1,0.5,23.666666666666668,85580.94871794872,42790.282051282054,42790.282051282054,59403.743589743586,0.4096417194948711,0.312823224851112,0.36123247217299154,0.27702194939082514,0.531868470270967,0.36166298733577873,0.4553935201719804,0.6667405368017402,0.5379280626582156,0.7429311485884155,0.8408626312959623,0.7861789946239137,0.1259229196180006
B_argmax,-1,1.0,23.666666666666668,85580.94871794872,85580.94871794872,85580.94871794872,59403.743589743586,0.5955814568322007,0.20687324136013366,0.40122734909616714,0.19133025399997747,0.6599400356098201,0.2947541063405267,0.33877231616276854,0.7883247421723534,0.4708451944771544,0.6218505635296565,0.9090498901126827,0.7351720926230647,0.09632830136272885
B_argmax,1,0.02,1.0,9918.589743589744,197.84615384615384,197.84615384615384,14955.076923076924,0.23178310939740376,1.7647811844484051,0.9982821469229045,0.7269900593106713,0.046976440360623956,0.08809856489526458,0.7820146205783705,0.07776276645829658,0.14094151391513657,0.8393114820224659,0.179378370071079,0.29264101718779334,0.013262029673238267
B_argmax,1,0.05,1.0,9918.589743589744,495.38461538461536,495.38461538461536,14955.076923076924,0.21033081625777256,1.4631716161251012,0.8367512161914369,0.7095505512903143,0.10909975922058764,0.1884812936847276,0.7952146708969031,0.16555713117419307,0.2728821553607983,0.8729919231262411,0.3004113298529082,0.4439491753153375,0.030878993406196733
B_argmax,1,0.1,1.0,9918.589743589744,991.3589743589744,991.3589743589744,14955.076923076924,0.20514077361562924,1.113592471631338,0.6593666226234836,0.6695079815291374,0.19302972746035568,0.2981338188201111,0.7800560114478043,0.28279915422324475,0.41303858181443925,0.8831191853993479,0.44944160360260266,0.5922912083437176,0.05556051422616902
B_argmax,1,0.25,1.0,9918.589743589744,2479.2051282051284,2479.2051282051284,14955.076923076924,0.23733849579586502,0.6077352011444571,0.42253684847016104,0.5500694706523233,0.32192835735812714,0.4042643951292882,0.697642539591726,0.4737530729623508,0.5619880502074571,0.8652992500872454,0.6918291695208856,0.766419261813597,0.09538911908871525
B_argmax,1,0.5,1.0,9918.589743589744,4959.025641025641,4959.025641025641,14955.076923076924,0.31139384906478174,0.4226975005593715,0.36704567481207656,0.42612608976345145,0.3969645807073788,0.40873986784116706,0.5930643656606198,0.564571629705625,0.5761654498243295,0.8090288127471141,0.766333374501933,0.785108740166459,0.1115845481242098
B_argmax,1,1.0,1.0,9918.589743589744,9918.589743589744,9918.589743589744,14955.076923076924,0.43376370789666596,0.32897485395480575,0.38136928092573585,0.3038407225911029,0.4555510002311506,0.36207441888237984,0.46641166586770455,0.6170895186110028,0.5286564283610476,0.7188496564224044,0.8212867103845116,0.7645554164251598,0.10626221038136369
B_argmax,2,0.02,2.0,17059.128205128207,340.6666666666667,340.6666666666667,24069.0,0.17625187395702094,1.5459683063439225,0.8611100901504718,0.6955814497844847,0.04878001655759642,0.09096179240077769,0.8166172651395154,0.08940856567055687,0.16073376009402623,0.8973105256276437,0.20558584615032757,0.3330724630368393,0.014495570707917422
B_argmax,2,0.05,2.0,17059.128205128207,852.5128205128206,852.5128205128206,24069.0,0.17857467972767668,1.282659377724599,0.7306170287261379,0.6778088552926835,0.11060569063795675,0.18941769963277302,0.8058004442383311,0.1787842442208889,0.2914431403808913,0.9015437695495118,0.3311227059461409,0.48267629027100595,0.03454467303413178
B_argmax,2,0.1,2.0,17059.128205128207,1705.4615384615386,1705.4615384615386,24069.0,0.18860054152010314,0.9733866785239497,0.5809936100220264,0.6518215933762637,0.20172334274594775,0.30634215423103284,0.785420268123942,0.30234226006553866,0.43457528483867164,0.8948391814843313,0.4853374876158036,0.6272412243348738,0.06430545648864482
B_argmax,2,0.25,2.0,17059.128205128207,4264.4358974358975,4264.4358974358975,24069.0,0.2330731675998004,0.47911437935954354,0.35609377347967197,0.5412864276352097,0.34738197363699147,0.4209379482216244,0.6998067213536431,0.516608268265108,0.5920407468526772,0.8672791888584235,0.7518043481480357,0.8036323223646563,0.11156591956323683
B_argmax,2,0.5,2.0,17059.128205128207,8529.25641025641,8529.25641025641,24069.0,0.32211388447995815,0.32211223763796876,0.3221130610589634,0.41555310271862733,0.4336923036448373,0.421809480591601,0.5890098927717611,0.6175865761495928,0.6001712715573249,0.8098666049313632,0.8304366915789635,0.8174667548146584,0.12573552027211665
B_argmax,2,1.0,2.0,17059.128205128207,17059.128205128207,17059.128205128207,24069.0,0.46690071952754963,0.24293892074974358,0.3549198201386466,0.29808604828238205,0.5070461700380153,0.3730237274958308,0.4652690069871518,0.6911686065401419,0.5530525453766492,0.7194949355572857,0.8923256878472492,0.7931122769722267,0.11633187139447451
B_argmax,4,0.02,4.0,30803.30769230769,615.5384615384615,615.5384615384615,34478.53846153846,0.21818432955298667,1.6429566325310943,0.9305704810420405,0.7538810220488243,0.06979449452656761,0.12756577392607896,0.8158856343302789,0.11087031444431648,0.19482549711680358,0.8601810281170279,0.22555250056358617,0.3552703334534913,0.024687185373081896
B_argmax,4,0.05,4.0,30803.30769230769,1539.6923076923076,1539.6923076923076,34478.53846153846,0.19683610743138052,1.3100525675702772,0.7534443375008288,0.7376416540355671,0.1547974383552027,0.2551678605691583,0.8201817968853289,0.22131484988817413,0.3473089982465242,0.8852446929370037,0.36619403860526883,0.5145139942370612,0.0573679609169878
B_argmax,4,0.1,4.0,30803.30769230769,3079.871794871795,3079.871794871795,34478.53846153846,0.20472405243285227,0.9448268120158062,0.5747754322243293,0.6710927904589159,0.25730641175216606,0.37054936443174075,0.7864917558635904,0.3616217176838051,0.4934068477252764,0.8853277996586522,0.5365339200549903,0.6646066724219412,0.09518694795274509
B_argmax,4,0.25,4.0,30803.30769230769,7700.4358974358975,7700.4358974358975,34478.53846153846,0.25254243931539,0.45164036139538866,0.35209140035538933,0.5076135721476852,0.40782909316426424,0.4506275582328335,0.6730107739854692,0.5757063656629569,0.6181324761134002,0.8558505065702081,0.7660075757363416,0.8056873922131056,0.1353116036768934
B_argmax,4,0.5,4.0,30803.30769230769,15401.410256410256,15401.410256410256,34478.53846153846,0.3317344365885181,0.2892026450243358,0.310468540806427,0.3794214896235585,0.5053355403988767,0.4317686658767232,0.5584680657020206,0.674245226047614,0.6085827581274091,0.7981868533149468,0.8538761764555475,0.8225928309921762,0.13932789781902785
B_argmax,4,1.0,4.0,30803.30769230769,30803.30769230769,30803.30769230769,34478.53846153846,0.49019947956983795,0.21122168586980822,0.3507105827198231,0.2662184902128078,0.5893032105682333,0.36521301654795646,0.43078524004935287,0.7577905587080567,0.5467042197333943,0.6964150568869685,0.9126026399658763,0.7869909897173978,0.11844204954428282
B_argmax,8,0.02,8.0,48755.820512820515,974.5897435897435,974.5897435897435,44439.41025641026,0.21393582461697946,1.7901519937367147,1.0020439091768472,0.7845066443594692,0.08439985834534232,0.15210839856546302,0.833017863939846,0.1188080014157184,0.207489151255632,0.8657249670087314,0.21559092208279232,0.3432465700911418,0.03610689365488833
B_argmax,8,0.05,8.0,48755.820512820515,2437.25641025641,2437.25641025641,44439.41025641026,0.19521058769154725,1.3491444026311703,0.7721774951613587,0.7291408024807617,0.17917368459541977,0.28667575119606453,0.8201549348321332,0.24346657697424484,0.37380130249500826,0.8913001790184163,0.37312531432343105,0.5227059115792085,0.0765959522563361
B_argmax,8,0.1,8.0,48755.820512820515,4875.025641025641,4875.025641025641,44439.41025641026,0.2131744583672171,0.9513890889596589,0.5822817736634379,0.6221001289012441,0.27657956430502,0.381385577700434,0.762315614861274,0.38416691207335407,0.5083223573611012,0.8853213080892238,0.5409853625978331,0.6672743486484182,0.11247300091553179
B_argmax,8,0.25,8.0,48755.820512820515,12188.564102564103,12188.564102564103,44439.41025641026,0.27051651614690503,0.46439805611898705,0.36745728613294604,0.4505112502843968,0.4242463284416968,0.43511812469134287,0.632381596649294,0.5681343776896748,0.5957871684465973,0.8478154928002585,0.7429001155785777,0.7889749727231667,0.14202564330396675
B_argmax,8,0.5,8.0,48755.820512820515,24377.615384615383,24377.615384615383,44439.41025641026,0.35816466959213905,0.28952947986722416,0.3238470747296816,0.3336204005162872,0.5288342275452345,0.40726120074724176,0.5157877194790309,0.6810419185223048,0.5841355560156627,0.7804668631583345,0.8538008907341456,0.8128232165061533,0.13733248999712286
B_argmax,8,1.0,8.0,48755.820512820515,48755.820512820515,48755.820512820515,44439.41025641026,0.5232734602672474,0.20774511542118673,0.3655092878442171,0.23438880115499577,0.6302084058202951,0.34008684897769004,0.3943714425864345,0.7814805585489056,0.5213442249409037,0.6724880472589887,0.9144163470803264,0.7719493305606833,0.11124184326437632
B_argmax,16,0.02,15.692307692307692,70703.58974358975,1413.5897435897436,1413.5897435897436,54121.41025641026,0.20305225962911747,1.848998878318776,1.0260255689739468,0.7864947070651259,0.09949869252789043,0.1762300680054536,0.8402305312747288,0.13316994137808927,0.22930152662787415,0.8773634139382506,0.2240008121418792,0.3549677027259684,0.04746115187412826
B_argmax,16,0.05,15.692307692307692,70703.58974358975,3534.8205128205127,3534.8205128205127,54121.41025641026,0.19981222403424198,1.369079101181506,0.784445662607874,0.6950280958887881,0.19453662098688485,0.3029459010313344,0.8053792682013194,0.259165787831262,0.3905926319253732,0.8911624250086677,0.3809024535127854,0.5300318937181048,0.09220753681760402
B_argmax,16,0.1,15.692307692307692,70703.58974358975,7069.948717948718,7069.948717948718,54121.41025641026,0.22399141573454948,0.9576168903389041,0.5908041530367267,0.5709052158846243,0.2885485360251563,0.3819473341406793,0.732159298738875,0.38870136773406927,0.5054574164683218,0.8832725903786374,0.5313940355083379,0.6596490336038425,0.1245756265440441
B_argmax,16,0.25,15.692307692307692,70703.58974358975,17675.5641025641,17675.5641025641,54121.41025641026,0.2931049222699518,0.4894476621702853,0.3912762922201185,0.4049789820603517,0.42786554420411205,0.41421065707765153,0.5931124191829182,0.5542235677254295,0.5701028136744585,0.8329478356259549,0.7309902778904485,0.7754558070570153,0.14439951304654391
B_argmax,16,0.5,15.692307692307692,70703.58974358975,35351.51282051282,35351.51282051282,54121.41025641026,0.3891971576950209,0.30140090032749556,0.3452990290112582,0.29359067002786265,0.5326956202420722,0.3766920166246188,0.47385571538646165,0.6749897360833892,0.5539593518337228,0.7562211831776083,0.8481001570522906,0.7969537151502284,0.12974885771667133
B_argmax,16,1.0,15.692307692307692,70703.58974358975,70703.58974358975,70703.58974358975,54121.41025641026,0.5703257370098921,0.20375095630798748,0.3870383466589398,0.2039744508797529,0.6548976914598895,0.30972630309064614,0.3562257296146879,0.7925666187724436,0.488853995629912,0.6385843378006256,0.9137151888333579,0.7488098410431518,0.1009675285825604
C_grid,-1,0.02,23.666666666666668,727181.5641025641,14543.205128205129,14543.205128205129,59403.743589743586,0.27531602565311847,0.9226680549992545,0.5989920403261865,0.4264717011237302,0.3335858163885354,0.3656676092727219,0.6954386645705045,0.3969908826839736,0.5000715454585036,0.8544862723971846,0.5136831105503694,0.6389294620746723,0.12505709710623822
C_grid,-1,0.05,23.666666666666668,727181.5641025641,36358.743589743586,36358.743589743586,59403.743589743586,0.3915086122548319,0.5574903381730437,0.4744994752139378,0.2798743901299804,0.4808567507357899,0.34567863935813137,0.5155888018308851,0.5490228795398175,0.5239127726607086,0.7757466714953686,0.6786180697590171,0.7201658321757199,0.11942886374343938
C_grid,-1,0.1,23.666666666666668,727181.5641025641,72717.8717948718,72717.8717948718,59403.743589743586,0.5409181169988725,0.3614518153007738,0.4511849661498232,0.19657032644200603,0.6180734075740638,0.2930566871292545,0.3853046974464906,0.6846978122223542,0.48572310161841575,0.6774239669119363,0.7975948619062587,0.7280201462645132,0.09845712813542373
C_grid,-1,0.25,23.666666666666668,727181.5641025641,181795.28205128206,181795.28205128206,59403.743589743586,0.819287392918657,0.18152525146377618,0.5004063221912166,0.12086010374962954,0.8273822919966708,0.20869506528716777,0.24978936318410605,0.8632345630534166,0.38214021053177955,0.5228499738409007,0.9166937852757591,0.6588864114670595,0.06580656160941604
C_grid,-1,0.5,23.666666666666668,727181.5641025641,363590.74358974356,363590.74358974356,59403.743589743586,1.241250438080116,0.09378500949321279,0.6675177237866644,0.0739230160361792,0.9413885958297115,0.13620104430037105,0.15649519060775827,0.9518679812928562,0.2660502147253943,0.3711091371653939,0.9672586762638901,0.5297857349161647,0.04062444194917421
C_grid,-1,1.0,23.666666666666668,727181.5641025641,727181.5641025641,727181.5641025641,59403.743589743586,1.8505073426471903,0.05059956790072151,0.950553455273956,0.04090857446520462,0.9999116547884966,0.07835952054965813,0.08812367775002843,1.0,0.16114225545439775,0.2244798944170202,1.0,0.36339547157266333,0.02232866913339277
C_grid,1,0.02,1.0,450818.1282051282,9015.897435897436,9015.897435897436,14955.076923076924,0.30152291202296794,0.5316832245754889,0.41660306829922833,0.41812634149750355,0.4592701536733287,0.42057831019818126,0.6484255936488522,0.5705284406402619,0.5952598967585987,0.8295099448400199,0.7169226955883403,0.7630743281995634,0.12250417698222596
C_grid,1,0.05,1.0,450818.1282051282,22540.5641025641,22540.5641025641,14955.076923076924,0.4056064711342687,0.326395991773628,0.36600123145394836,0.2751544609101191,0.5858645663415205,0.3617166632548254,0.49915905937640703,0.682472256290531,0.5654313105510564,0.7459958417482547,0.8124806034076362,0.7728647321714884,0.10854680817864057
C_grid,1,0.1,1.0,450818.1282051282,45081.51282051282,45081.51282051282,14955.076923076924,0.5233303168736848,0.2533189701971165,0.38832464353540064,0.19035498241620027,0.6714884195419929,0.28759749491121156,0.38681073704470126,0.7516274994633279,0.499692422342992,0.6588731038332828,0.8630177690050856,0.741198432470914,0.08234500354500761
C_grid,1,0.25,1.0,450818.1282051282,112704.30769230769,112704.30769230769,14955.076923076924,0.7084153241864307,0.1826555688972492,0.44553544654183996,0.11196712802362924,0.7811487445425636,0.19135922325016808,0.25999914757163944,0.8360775581513281,0.38761174409539034,0.5392149120962184,0.9135394594726202,0.6703308918672463,0.04935237792338942
C_grid,1,0.5,1.0,450818.1282051282,225408.92307692306,225408.92307692306,14955.076923076924,0.8548860641991746,0.1151604033636854,0.4850232337814299,0.07434559702082752,0.8832278641243113,0.1347694170806869,0.18657058196960283,0.9134918900428124,0.30278496234461294,0.45477733954494215,0.953427273676256,0.6074276990599561,0.032344553607061954
